,movieId,genres,Title,year_released
9076,142558,comedy,If I Were a Rich Man ,2002
9077,142598,horror,Last Shift ,2014
9078,142602,comedy,"F*ck You, Goethe 2 ",2015
9079,142831,comedy,Garam Masala ,2005
9080,142961,"comedy, crime, thriller",Life Eternal ,2015
9081,142997,"animation, comedy",Hotel Transylvania 2 ,2015
9082,143001,crime,Anti-Social ,2015
9083,143031,"comedy, drama, romance",Jump In! ,2007
9084,143245,"animation, fantasy",The Little Prince ,2015
9085,143255,"mystery, sci-fi, thriller",Narcopolis ,2014
9086,143257,"comedy, drama",Ashby ,2015
9087,143355,"action, adventure, fantasy",Wonder Woman ,2017
9088,143365,"drama, sci-fi, thriller",The Circle ,2016
9089,143367,"drama, thriller",Silence ,2016
9090,143385,"drama, thriller",Bridge of Spies ,2015
9091,143410,(no genres listed),Hyena Road,
9092,143458,"drama, mystery, thriller",The Great Hypnotist ,2014
9093,143472,"action, horror, thriller",Into the Grizzly Maze ,2015
9094,143511,documentary,Human ,2015
9095,143525,"comedy, drama",Chasuke's Journey ,2015
9096,143559,"comedy, crime, fantasy",L.A. Slasher ,2015
9097,143859,comedy,"Hail, Caesar! ",2016
9098,143896,documentary,How To Change The World ,2015
9099,143969,comedy,Er ist wieder da ,2015
9100,144210,documentary,Just Eat It: A Food Waste Story ,2014
9101,144222,comedy,Bros Before Hos ,2013
9102,144262,"comedy, romance",Slow Learners ,2015
9103,144352,"action, crime, drama",Unforgiven ,2013
9104,144478,"comedy, drama","Sex, Drugs & Taxation ",2013
9105,144522,"action, horror, thriller",Sky High ,2003
9107,144620,"adventure, comedy, horror",Goosebumps ,2015
9108,144714,"drama, thriller",The Perfect Guy ,2015
9109,144716,comedy,Rock the Kasbah ,2015
9110,144734,"comedy, horror, sci-fi",Freaks of Nature ,2015
9111,144976,"horror, western",Bone Tomahawk ,2015
9112,145080,"animation, horror, mystery",Extraordinary Tales ,2015
9113,145150,"comedy, drama, thriller",The Dressmaker ,2015
9114,145283,documentary,Nowitzki: The Perfect Shot ,2014
9115,145418,drama,Trumbo ,2015
9116,145491,"children, comedy, drama",Our Lips Are Sealed ,2000
9117,145724,sci-fi,Idaho Transfer ,1973
9118,145745,"crime, drama",Witch Hunt ,1999
9119,145839,drama,Concussion ,2015
9120,145935,"adventure, animation, children, comedy","Peanuts Movie, The ",2015
9121,145951,"action, thriller",Bloodsport: The Dark Kumite ,1999
9122,145994,comedy,Formula of Love ,1984
9123,146024,"comedy, romance, western",A Man from Boulevard des Capucines ,1987
9124,146028,"crime, mystery",The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles ,1981
9125,146210,comedy,Blue Mountain State: The Rise of Thadland ,2015
9126,146244,"comedy, drama, romance",Dil To Pagal Hai ,1997
9127,146309,"action, adventure, animation",The Boy and the Beast ,2015
9128,146656,drama,Creed ,2015
9129,146662,"adventure, animation, comedy",Dragons: Gift of the Night Fury ,2011
9130,146682,documentary,Twinsters ,2015
9131,146684,"animation, children, comedy",Cosmic Scrat-tastrophe ,2015
9132,146688,"fantasy, mystery, thriller",Solace ,2015
9133,146730,"action, drama, thriller",Lost in the Sun ,2015
9134,146986,comedy,Le Maître d'école ,1981
9136,147142,"children, comedy",Those Happy Days ,2006
9137,147196,"comedy, romance",The Girls ,1961
9138,147250,(no genres listed),The Adventures of Sherlock Holmes and Doctor Watson,
9139,147282,comedy,What Men Still Talk About ,2011
9140,147286,"crime, mystery",The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra ,1983
9141,147300,"crime, mystery",Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches ,1986
9142,147326,"crime, mystery",The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers ,1980
9143,147328,crime,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature ,1979
9144,147330,crime,Sherlock Holmes and Dr. Watson: Acquaintance ,1979
9145,147372,"adventure, drama, fantasy, sci-fi",Doctor Who: Last Christmas ,2014
9146,147374,"adventure, drama","Doctor Who: The Doctor, the Widow and the Wardrobe ",2011
9147,147376,sci-fi,Doctor Who: A Christmas Carol ,2010
9148,147378,"adventure, children, drama, sci-fi",Doctor Who: Planet of the Dead ,2009
9149,147380,"adventure, children, drama, sci-fi",Doctor Who: The Next Doctor ,2008
9150,147382,"action, sci-fi",Doctor Who: Voyage Of The Damned ,2007
9151,147384,sci-fi,Doctor Who: The Runaway Bride ,2007
9152,147410,"comedy, drama",A Perfect Day ,2015
9153,147657,action,Masked Avengers ,1981
9154,147662,"action, adventure",Return of the One-Armed Swordsman ,1969
9155,147936,"comedy, drama",The Lord's Lantern in Budapest ,1999
9156,148166,documentary,Hitchcock/Truffaut ,2015
9157,148172,"adventure, sci-fi, thriller",The 5th Wave ,2016
9158,148238,comedy,A Very Murray Christmas ,2015
9159,148424,"comedy, drama",Chi-Raq ,2015
9160,148482,drama,Truth ,2015
9161,148592,comedy,Just Jim ,2015
9162,148626,drama,"Big Short, The ",2015
9163,148632,comedy,Applesauce ,2015
9164,148652,"comedy, western",The Ridiculous 6 ,2015
9165,148667,comedy,John Mulaney: The Comeback Kid ,2015
9166,148671,"crime, horror",Saw ,2003
9167,148675,"children, fantasy",North Pole: Open For Christmas ,2015
9168,148709,thriller,Mojave ,2015
9169,148775,"adventure, children, comedy, drama, fantasy, sci-fi",Wizards of Waverly Place: The Movie ,2009
9170,148881,"animation, comedy",World of Tomorrow ,2015
9171,148888,comedy,Zoolander 2 ,2016
9172,148956,"comedy, romance",How to Be Single ,2016
9173,148978,"animation, fantasy, horror, mystery",Blue Exorcist: The Movie ,2012
9174,148982,horror,Devil Dog: The Hound of Hell ,1978
9175,149011,"comedy, drama, horror",He Never Died ,2015
9176,149144,"horror, sci-fi",Parasyte: Part 1 ,2014
9177,149146,"horror, sci-fi",Parasyte: Part 2 ,2015
9178,149330,(no genres listed),A Cosmic Christmas ,1977
9179,149334,"drama, thriller",Nocturnal Animals,
9180,149350,"comedy, horror",Lumberjack Man ,2015
9181,149352,comedy,Daddy's Home ,2015
9182,149354,"children, comedy",Sisters ,2015
9183,149380,romance,'Tis the Season for Love ,2015
9184,149406,"action, adventure, animation",Kung Fu Panda 3 ,2016
9185,149508,"comedy, romance",Spellbound ,2011
9186,149566,"comedy, romance",Unicorn City ,2012
9187,149590,thriller,Standoff ,2016
9188,149612,"action, drama, thriller",Swelter ,2014
9189,149830,"comedy, horror, romance, thriller",Pride and Prejudice and Zombies ,2016
9190,149902,"action, sci-fi, thriller",Garm Wars: The Last Druid ,2014
9191,150254,horror,The Devil's Candy ,2015
9192,150401,"action, crime",Close Range ,2015
9193,150548,"action, crime, drama, mystery, thriller",Sherlock: The Abominable Bride ,2016
9194,150554,"adventure, children, comedy, fantasy",The Love Bug ,1997
9195,150596,"comedy, drama, sci-fi",Doctor Who: The Husbands of River Song ,2015
9196,150604,comedy,Moonwalkers ,2015
9197,150696,documentary,Tomorrow ,2015
9198,150993,"action, comedy",Anacleto: Agente secreto ,2015
9199,151311,comedy,Wiener-Dog ,2016
9200,151315,"action, comedy",Ride Along 2 ,2016
9201,151317,comedy,Maggie's Plan ,2015
9202,151455,comedy,Eddie the Eagle ,2016
9203,151479,"action, fantasy, sci-fi",The Flash 2 - Revenge of the Trickster ,1991
9204,151501,drama,Exposed ,2016
9205,151557,drama,Stonewall ,2015
9206,151559,"horror, thriller",Frankenstein ,2015
9207,151653,"comedy, drama, fantasy",Welcome to Happiness ,2015
9208,151687,"children, drama",Risen ,2016
9209,151695,"drama, sci-fi, thriller",The Survivalist ,2015
9210,151739,comedy,Dirty Grandpa ,2016
9211,151745,"horror, sci-fi",Reptilicus ,1961
9212,151759,documentary,Requiem for the American Dream ,2015
9213,151763,mystery,Death Note Rewrite: Genshisuru Kami ,2007
9214,151769,animation,Three from Prostokvashino ,1978
9215,151777,"drama, thriller",The Finest Hours ,2016
9216,151781,"action, animation, crime, sci-fi, thriller",Ghost in the Shell: Solid State Society ,2006
9217,152037,(no genres listed),Grease Live ,2016
9218,152063,"adventure, fantasy",Gods of Egypt ,2016
9219,152065,"adventure, drama",Embrace of the Serpent ,2016
9220,152071,drama,Race ,2016
9221,152077,thriller,10 Cloverfield Lane ,2016
9222,152079,"action, crime, thriller",London Has Fallen ,2016
9223,152081,"action, adventure, animation, children, comedy",Zootopia ,2016
9224,152083,"comedy, war",Whiskey Tango Foxtrot ,2016
9225,152085,drama,Desierto ,2016
9226,152091,comedy,The Brothers Grimsby ,2016
9227,152105,comedy,Dad's Army ,1971
9228,152173,horror,Michael Jackson's Thriller ,1983
9229,152270,drama,The Wait ,2015
9230,152284,"drama, romance",War and Peace ,2016
9231,152372,horror,Southbound ,2016
9232,152591,action,Ip Man 3 ,2015
9233,152658,children,Santa's Little Helper ,2015
9234,152711,documentary,Who Killed Chea Vichea? ,2010
9235,152970,"adventure, comedy",Hunt for the Wilderpeople ,2016
9236,153070,"comedy, drama, fantasy",Rabbits ,2002
9237,153236,animation,Genius Party ,2007
9238,153386,"children, comedy, fantasy",Long Live Ghosts! ,1977
9239,153408,"comedy, drama, fantasy",Tears for Sale ,2008
9240,154065,comedy,Dad's Army ,2016
9241,154358,documentary,The Barkley Marathons: The Race That Eats Its Young ,2015
9242,154975,"comedy, documentary",Merci Patron ! ,2016
9243,155064,"drama, horror, mystery",The Neon Demon ,2016
9244,155168,comedy,Fraktus ,2012
9245,155288,"drama, thriller, war",Eye in the Sky ,2016
9246,155358,"action, adventure, thriller",Camino ,2016
9247,155509,"action, comedy, romance",Mr. Right ,2016
9248,155589,(no genres listed),Noin 7 veljestä ,1968
9249,155659,"comedy, drama",Florence Foster Jenkins ,2016
9250,155743,comedy,My Big Fat Greek Wedding 2 ,2016
9251,155774,adventure,Neon Bull ,2015
9252,155812,comedy,Get a Job ,2016
9253,155820,comedy,Keanu ,2016
9254,155892,comedy,Me Him Her ,2015
9255,156025,"adventure, animation, children, comedy",Ice Age: The Great Egg-Scapade ,2016
9256,156371,comedy,Everybody Wants Some ,2016
9257,156387,drama,Sing Street ,2016
9258,156553,"animation, comedy, drama",Zoom ,2015
9259,156605,(no genres listed),Paterson,
9260,156607,"action, adventure, drama, fantasy",The Huntsman Winter's War ,2016
9261,156609,comedy,Neighbors 2: Sorority Rising ,2016
9262,156675,"mystery, sci-fi",Project X ,1968
9263,156706,"crime, thriller",The Trust ,2016
9264,156726,thriller,Hush ,2016
9265,156781,comedy,Jimmy Carr: Telling Jokes ,2009
9266,156783,comedy,Jimmy Carr: Making People Laugh ,2010
9267,157108,"comedy, western",Texas - Doc Snyder hält die Welt in Atem ,1993
9268,157110,"comedy, crime",00 Schneider - Jagd auf Nihil Baxter ,1994
9269,157122,drama,The Man Who Knew Infinity ,2016
9270,157130,"drama, romance, thriller",Despite the Falling Snow ,2016
9271,157172,"action, fantasy",Wizards of the Lost Kingdom II ,1989
9272,157200,"drama, thriller",Money Monster ,2016
9273,157270,comedy,Barbershop: The Next Cut ,2016
9274,157296,"adventure, animation, comedy",Finding Dory ,2016
9275,157312,comedy,The Boss ,2016
9276,157340,"animation, comedy",The Angry Birds Movie ,2016
9277,157369,"comedy, drama",Bakuman ,2015
9278,157407,"action, crime, drama, thriller",I Am Wrath ,2016
9279,157432,"action, crime",Precious Cargo ,2016
9280,157699,"drama, thriller",Snowden ,2016
9281,157775,"animation, comedy",Tenchi Muyô! In Love ,1996
9282,157865,"action, adventure, animation, children, comedy, sci-fi",Ratchet & Clank ,2016
9283,158022,comedy,Kicking Off ,2016
9284,158027,"drama, sci-fi",SORI: Voice from the Heart ,2016
9285,158035,"action, animation, comedy",Gintama: The Final Chapter - Be Forever Yorozuya ,2013
9286,158238,"crime, mystery, thriller",The Nice Guys ,2016
9287,158254,"action, comedy",Kindergarten Cop 2 ,2016
9288,158388,sci-fi,Buck Rogers in the 25th Century ,1979
9289,158398,comedy,World of Glory ,1991
9290,158402,action,The Crew ,2016
9291,158528,"drama, thriller",The Shallows ,2016
9292,158721,"action, comedy, thriller",Gen-X Cops ,1999
9293,158783,"drama, romance, thriller",The Handmaiden ,2016
9294,158813,"adventure, children, fantasy",Alice Through the Looking Glass ,2016
9295,158830,"children, fantasy",The BFG ,2016
9296,158842,documentary,My Scientology Movie ,2016
9297,158872,"animation, comedy",Sausage Party ,2016
9298,158874,"action, drama",Karate Bullfighter ,1975
9299,158882,"comedy, drama, romance",All Yours ,2016
9300,158956,"action, horror, sci-fi",Kill Command ,2016
9301,158966,drama,Captain Fantastic ,2016
9302,158972,drama,Toni Erdmann ,2016
9303,159061,"mystery, thriller",The Wailing ,2016
9304,159069,comedy,Comedy of the Strict Regime ,1993
9305,159077,"comedy, drama",The Meddler ,2016
9306,159093,"action, comedy, thriller",Now You See Me 2 ,2016
9307,159161,(no genres listed),Ali Wong: Baby Cobra ,2016
9308,159193,"comedy, drama, romance",Café Society ,2016
9309,159403,"adventure, animation, fantasy, horror, sci-fi",Neo Tokyo ,1987
9310,159415,"comedy, drama, romance",Swiss Army Man ,2016
9311,159441,comedy,The Do-Over ,2016
9312,159510,horror,Death Smiles on a Murderer ,1973
9313,159690,"action, adventure, comedy",Teenage Mutant Ninja Turtles: Out of the Shadows ,2016
9314,159717,drama,The Fundamentals of Caring ,2016
9315,159755,comedy,Popstar: Never Stop Never Stopping ,2016
9316,159779,(no genres listed),A Midsummer Night's Dream ,2016
9317,159811,"animation, drama, fantasy",The Bremen Town Musicians ,1969
9318,159817,documentary,Planet Earth ,2006
9319,159849,comedy,Bo Burnham: Make Happy ,2016
9320,159858,horror,The Conjuring 2 ,2016
9321,159976,drama,Pelé: Birth of a Legend ,2016
9322,160080,"action, comedy, horror, sci-fi",Ghostbusters ,2016
9323,160271,"action, comedy",Central Intelligence ,2016
9324,160289,documentary,O.J.: Made in America ,2016
9325,160341,"action, thriller",Bloodmoon ,1997
9326,160400,drama,Genius ,2016
9327,160422,"drama, war",The Wooden Horse ,1950
9328,160438,action,Jason Bourne ,2016
9329,160440,thriller,The Maid's Room ,2014
9330,160527,"action, crime, drama",Sympathy for the Underdog ,1971
9331,160563,"action, adventure",The Legend of Tarzan ,2016
9332,160565,"action, horror, sci-fi",The Purge: Election Year ,2016
9333,160567,comedy,Mike & Dave Need Wedding Dates ,2016
9334,160569,"adventure, animation, children, comedy",Ice Age: Collision Course ,2016
9335,160571,horror,Lights Out ,2016
9336,160573,"adventure, children, fantasy",Pete's Dragon ,2016
9337,160644,drama,Indignation ,2016
9338,160646,drama,Goat ,2016
9339,160684,action,Marauders ,2016
9340,160718,animation,Piper ,2016
9341,160730,"action, drama, thriller",The Adderall Diaries ,2015
9342,160836,"action, drama, thriller",Hazard ,2005
9343,160848,animation,The Red Turtle ,2016
9344,160872,horror,Satanic ,2016
9345,160954,"drama, thriller",Nerve ,2016
9346,160978,"horror, sci-fi",Hellevator ,2004
9347,160980,drama,Sully ,2016
9348,161008,(no genres listed),The Forbidden Dance ,1990
9349,161024,comedy,Jim Jefferies: Freedumb ,2016
9350,161032,"action, drama",The Grandmother ,1970
9351,161044,sci-fi,Webmaster ,1998
9352,161127,"crime, drama",The Infiltrator ,2016
9353,161131,comedy,War Dogs ,2016
9354,161290,action,Vigilante Diaries ,2016
9355,161354,"action, animation, crime, drama",Batman: The Killing Joke ,2016
9356,161580,comedy,Bad Moms ,2016
9357,161582,"crime, drama",Hell or High Water ,2016
9358,161594,"action, adventure, animation, drama, fantasy, sci-fi",Kingsglaive: Final Fantasy XV ,2016
9359,161634,thriller,Don't Breathe ,2016
9360,161830,"drama, horror, thriller",Body ,2015
9361,161918,"action, adventure, horror, sci-fi",Sharknado 4: The 4th Awakens ,2016
9362,161922,comedy,The Edge of Seventeen ,2016
9363,161966,thriller,Elle ,2016
9364,162082,"action, thriller",Train to Busan ,2016
9365,162344,comedy,Tom Segura: Mostly Stories ,2016
9366,162350,"action, western",The Magnificent Seven ,2016
9367,162414,drama,Moonlight,
9368,162478,"action, comedy, crime",Masterminds ,2016
9369,162578,"adventure, animation, children, fantasy",Kubo and the Two Strings ,2016
9370,162590,"comedy, romance",Bridget Jones's Baby ,2016
9371,162598,drama,Deepwater Horizon ,2016
9372,162600,fantasy,Miss Peregrine's Home for Peculiar Children ,2016
9373,162602,thriller,The Girl on the Train ,2016
9374,162606,"crime, drama, thriller",The Accountant ,2016
9375,162828,"crime, drama, thriller",Imperium ,2016
9376,162968,"action, animation, mystery",Kizumonogatari Part 1: Tekketsu ,2016
9377,162982,"animation, drama, sci-fi",Steins;Gate the Movie: The Burden of Déjà vu ,2013
9378,163056,"action, adventure, fantasy, sci-fi",Shin Godzilla ,2016
9379,163072,"animation, children",Winnie Pooh ,1969
9380,163112,animation,Winnie the Pooh Goes Visiting ,1971
9381,163134,"animation, drama, fantasy, romance",Your Name. ,2016
9382,163386,animation,Winnie the Pooh and the Day of Concern ,1972
9383,163527,comedy,Comedy Central Roast of David Hasselhoff ,2010
9384,163639,animation,DC Super Hero Girls: Hero of the Year ,2016
9385,163645,"drama, war",Hacksaw Ridge ,2016
9386,163653,comedy,David Cross: Making America Great Again ,2016
9387,163809,"adventure, animation, drama",Over the Garden Wall ,2013
9388,163925,"animation, comedy","Wings, Legs and Tails ",1986
9389,163937,"horror, thriller",Blair Witch ,2016
9390,163981,horror,31 ,2016
9391,163985,"sci-fi, thriller",ARQ ,2016
9392,164179,sci-fi,Arrival ,2016
9393,164200,"animation, children, comedy",Storks ,2016
9394,164226,"action, adventure, comedy, fantasy, sci-fi, thriller",Maximum Ride ,2016
